file	num_segments	speech_seconds	num_words	video_seconds
SF3005.1.mpg	140	510	1600	901
SF3006.1.mpg	106	409	1383	716
SF3007A-C.1.mpg	189	523	2435	1541
SF3008A.1.mpg	121	467	1416	762
SF3008B.1.mpg	118	626	1532	823
SF3009A-D.1.mpg	301	1471	4177	2399
SF3010.1.mpg	131	633	1716	939
SF3011A-B.1.mpg	276	660	2405	1323
SF3012A.1.mpg	98	333	918	456
SF3012B.1.mpg	117	425	1163	545
SF3012C.1.mpg	128	412	1207	563
SF3013.1.mpg	198	481	1734	703
SF3014.1.mpg	108	516	1345	715
SF3015A.1.mpg	78	320	839	417
SF3015B.1.mpg	46	97	331	262
SF3017.1.mpg	22	81	255	624
SF3040A.1.mpg	59	106	357	223
SF3047.1.mpg	7	66	93	666
SF3048.1.mpg	8	16	69	509
SF3052A.1.mpg	92	431	1187	563
SF3052B.1.mpg	110	496	1241	687
SF3052C.1.mpg	102	530	1500	680
SF3052D.1.mpg	93	459	1258	666
SF3053A.1.mpg	16	101	189	564
SF3053B.1.mpg	1	0	1	450
SF3054.1.mpg	39	49	175	344
SF3055.1.mpg	54	150	341	417
SF3056.1.mpg	166	799	2004	1253
SF3057.1.mpg	163	772	2055	961
SF3058.1.mpg	188	469	1479	865
SF3059.1.mpg	58	115	378	501
SF3066.1.mpg	108	411	1514	695
SF3070.1.mpg	112	379	1039	544
SF3071.1.mpg	95	265	988	1056
SF3094.1.mpg	53	227	690	788
SF3102.1.mpg	80	243	708	602
SF3103A-C.1.mpg	338	934	2965	1607
SF3104.1.mpg	190	523	1628	839
SF3105.1.mpg	112	423	1325	803
SF3107A-B.1.mpg	405	655	2384	1128
SF3111A.1.mpg	99	463	1294	626
SF3111B.1.mpg	126	551	1644	837
SF3115.1.mpg	27	133	395	556
SF3116.1.mpg	64	332	827	443
SF3117.1.mpg	58	216	591	586
SF3118.1.mpg	167	483	1900	755
SF3119.1.mpg	135	424	1376	696
SF3120.1.mpg	179	589	1893	786
SF3122.1.mpg	32	165	522	515
SF3124.1.mpg	60	276	804	553
SF3125.1.mpg	119	338	1031	503
SF3126.1.mpg	12	65	185	471
SF3127.1.mpg	60	210	677	667
SF3128.1.mpg	96	382	1124	516
SF3129.1.mpg	73	170	724	450
SF3130.1.mpg	127	251	1067	491
SF3131.1.mpg	92	249	717	455
SF3132.1.mpg	100	243	881	677
SF3134.1.mpg	61	297	933	639
SF3135.1.mpg	77	285	833	521
SF3136.1.mpg	24	62	330	397
SF3137.1.mpg	78	329	1029	689
SF3138.1.mpg	45	263	663	557
SF3139.1.mpg	3	0	8	591
SF3140.1.mpg	40	264	699	534
SF3141.1.mpg	80	348	1088	551
SF3142.1.mpg	60	252	781	485
SF3143.1.mpg	55	206	621	621
SF3144.1.mpg	15	48	169	439
SF3145.1.mpg	79	354	1069	589
SF3147.1.mpg	81	253	969	518
SF3148.1.mpg	101	479	1334	866
SF3149.1.mpg	67	282	849	611
SF3150.1.mpg	45	191	783	401
SF3151.1.mpg	169	447	1495	651
SF3152.1.mpg	88	452	1172	564
SF3153.1.mpg	76	304	1134	534
SF3154.1.mpg	83	271	950	506
SF3155.1.mpg	88	358	1118	536
SF3156.1.mpg	53	294	775	534
SF3157.1.mpg	63	286	1030	572
SF3158.1.mpg	33	187	530	586
SF3159.1.mpg	131	528	1542	797
SF3160.1.mpg	186	439	1782	795
SF3161A-C.1.mpg	34	157	470	1350
SF3162.1.mpg	269	476	1644	810
SF3163.1.mpg	12	34	132	603
SF3164.1.mpg	74	338	771	736
SF3168.1.mpg	213	482	1789	930
SF3169A.1.mpg	74	388	1013	545
SF3169B.1.mpg	110	381	1226	538
SF3170A.1.mpg	72	248	866	603
SF3170B.1.mpg	74	404	1022	738
SF3171A.1.mpg	32	175	365	478
SF3171B.1.mpg	31	177	425	625
SF3171C.1.mpg	36	230	520	357
SF3172A.1.mpg	119	265	999	569
SF3172B.1.mpg	212	358	1585	618
SF3172C.1.mpg	106	306	934	847
SF3173.1.mpg	38	199	468	491
SF3174A-C.1.mpg	264	969	2974	1680
SF3175.1.mpg	31	142	527	691
SF3178.1.mpg	11	21	91	570
SF3179.1.mpg	72	380	1106	834
SF3180.1.mpg	70	377	1044	524
SF3181.1.mpg	51	319	891	527
SF3182.1.mpg	79	357	958	616
SF3187.1.mpg	57	357	955	579
SF3188.1.mpg	85	354	1103	729
SF3189.1.mpg	131	468	1388	826
SF3190A.1.mpg	65	254	810	626
SF3190B.1.mpg	42	181	519	634
SF3191.1.mpg	117	280	881	532
SF3193A.1.mpg	105	333	1041	592
SF3193B.1.mpg	97	248	731	470
SF3194.1.mpg	158	463	1514	723
SF3195.1.mpg	62	257	848	390
SF3196.1.mpg	95	374	1359	800
SF3197.1.mpg	1	1	1	623
SF3198.1.mpg	117	468	1327	630
SF3199.1.mpg	115	374	1194	722
SF3200A.1.mpg	94	337	888	714
SF3201.1.mpg	56	270	832	624
SF3202.1.mpg	121	374	1273	562
SF3203.1.mpg	36	156	530	369
SF3204.1 om fotografi UFA 1936.mpg	81	330	960	566
SF3205A.1.mpg	82	411	982	725
SF3205B.1.Atronomi 1935-36mpg.mpg	78	467	1181	621
SF3206.1.mpg	62	333	997	689
SF3207.1.Astronomi 1937mpg.mpg	86	372	1218	587
SF3208.1.mpg	109	466	1642	674
SF3209.1.mpg	150	508	1800	854
SF3210.1.mpg	76	361	958	506
SF3211.1.mpg	73	305	938	764
SF3212.1.mpg	51	245	759	546
SF3213.1.mpg	29	171	540	684
SF3214.1.mpg	64	237	907	492
SF3215.1.mpg	122	532	1795	714
SF3217.1.mpg	97	356	1164	845
SF3219.1.mpg	67	253	759	572
SF3222.1.mpg	132	557	1424	838
SF3223.1.mpg	100	361	1126	859
SF3224.1.mpg	61	315	934	672
SF3226.1.mpg	67	278	634	571
SF3227A.1.mpg	70	324	929	543
SF3227B.1.mpg	24	156	340	710
SF3228.1.mpg	122	563	1473	808
SF3229.1.mpg	131	548	1511	691
SF3230.1.mpg	61	204	489	866
SF3231.1.mpg	99	467	1142	960
SF3232A-B.1.mpg	107	199	891	1033
SF3233A.1.mpg	63	277	698	539
SF3233B.1.mpg	59	237	589	493
SF3234.1.mpg	2	1	8	706
SF3236A-B.1.mpg	62	276	767	921
SF3237.1.mpg	13	21	57	857
SF3238A-B.1.mpg	155	193	1010	1080
SF3239A.1.mpg	35	79	292	516
SF3239B.1.mpg	40	74	281	510
SF3240A.1.mpg	73	420	980	599
SF3240B.1.mpg	66	390	878	603
SF3240C.1.mpg	33	185	432	363
SF3241A.1.mpg	72	360	987	626
SF3241B.1.mpg	60	262	735	578
SF3241C.1.mpg	45	207	511	620
SF3241D.1.mpg	43	211	501	843
SF3242A.1.mpg	45	239	526	555
SF3242B.1.mpg	116	532	1206	1430
SF3242C.1.mpg	59	277	587	854
SF3242D.1.mpg	49	256	475	585
SF3242E.1.mpg	38	134	303	560
SF3243.1.mpg	101	379	1051	529
SF3244.1.mpg	147	518	1637	777
SF3245.1.mpg	158	484	1303	833
SF3248.1.mpg	66	228	480	641
SF3250A-C.1.mpg	479	1016	3854	1970
SF3252A.1.mpg	56	227	622	513
SF3252B.1.mpg	32	207	448	523
SF3253A.1.mpg	33	98	257	383
SF3253B.1.mpg	61	238	593	544
SF3253C.1.mpg	51	193	522	578
SF3253D.1.mpg	45	241	482	616
SF3254.1.mpg	143	529	1205	942
SF3256A.1.mpg	63	186	728	579
SF3256B.1.mpg	57	101	301	416
SF3260.1.mpg	27	93	307	504
SF3261A-E.1.mpg	199	867	2305	2699
SF3262A.1.mpg	277	483	1635	879
SF3262B.1.mpg	147	305	956	552
SF3265.1.mpg	59	255	771	515
SF3266A.1.mpg	129	181	786	769
SF3266B.1.mpg	118	210	624	688
SF3266C.1.mpg	91	374	1125	827
SF3267.1.mpg	81	129	698	491
SF3271.1.mpg	47	209	624	617
SF3290.1.mpg	53	247	762	536
SF3291.1.mpg	63	291	757	593
SF3292.1.mpg	144	312	921	570
SF3293.1.mpg	126	432	1373	681
SF3294.1.mpg	138	347	1201	655
SF3295.1.mpg	88	228	769	530
SF3296A.1.mpg	91	309	954	565
SF3297.1.mpg	139	278	1082	707
SF3298A-B.1.mpg	70	539	1287	817
SF3299.1.mpg	2	1	3	343
SF3300.1.mpg	571	751	2685	1824
SF3301A.1.mpg	1	2	4	500
SF3301B.1.mpg	1	0	2	470
SF3302.1.mpg	64	312	683	533
SF3304.1.mpg	6	0	6	498
SF3305.1.mpg	47	219	474	744
SF3307.1.mpg	46	171	537	413
SF3308.1.mpg	19	24	78	451
SF3309A.1.mpg	50	198	547	555
SF3309B.1.mpg	28	66	204	627
SF3309C.1.mpg	15	13	117	444
SF3310.1.mpg	107	458	1181	887
SF3312.1.mpg	28	227	521	811
SF3314.1.mpg	6	4	14	872
SF3316.1.mpg	1	0	1	605
SF3317A.1.mpg	34	183	396	607
SF3317B.1.mpg	47	177	442	792
SF3318.1.mpg	83	199	776	550
SF3319A.1.mpg	123	350	1164	575
SF3319B.1.mpg	139	397	1319	640
SF3321.1.mpg	1	1	4	530
SF3322A-B.1.mpg	55	66	323	1049
SF3342A.1.mpg	43	155	345	456
SF3342B.1.mpg	54	258	575	609
SF3342C.1.mpg	21	64	113	207
SF3344.1.mpg	1	2	16	683
SF3345.1.mpg	34	175	327	664
SF3352.1.mpg	105	379	918	797
SF3353.1.mpg	140	218	1130	492
SF3354.1.mpg	18	139	321	167
SF3357A.1.mpg	40	169	332	422
SF3357B.1.mpg	60	273	589	363
SF3358.1.mpg	66	394	941	571
SF3364.1.mpg	463	1799	4852	4430
SF3365.1.mpg	97	281	1094	801
SF3366.1.mpg	65	181	737	663
SF3367.1.mpg	56	212	724	543
SF3368.1.mpg	99	296	936	666
SF3369.1.mpg	84	271	969	638
SF505.1.mpg	1	2	7	689
SF564.1.mpg	1	0	1	845
SF674B.1.mpg	23	76	277	564
SF675.1.mpg	25	65	310	560
SF679A.1.mpg	24	24	96	497
SF689.1.mpg	2	22	12	575
SF694.1.mpg	54	78	320	631
SF705.1.mpg	10	105	151	611
SF707.1.mpg	53	176	492	720
SF708A.1.mpg	54	50	215	566
SF709A.1.mpg	65	494	1198	585
SF710.1.mpg	76	466	992	877
SF711.1.mpg	13	18	84	690
SF712.1.mpg	17	120	208	783
SF713.1.mpg	37	166	558	850
SF714.1.mpg	48	320	715	792
SF715.1.mpg	1	0	3	757
SF716A.1.mpg	32	231	421	672
SF717A.1.mpg	38	149	469	590
SF718.1.mpg	11	26	101	748
SF721.1.mpg	14	41	80	823
SF722.1.mpg	2	3	12	671
SF723A.1.mpg	9	4	37	561
SF723B.1.mpg	25	28	153	772
SF727.1.mpg	61	109	355	607
SF729A.1.mpg	14	79	278	283
SF730.1.mpg	1	0	2	344
SF733.1.mpg	39	45	265	724
SF736.1.mpg	67	127	439	841
SF737.1.mpg	53	147	463	780
SF739A.1.mpg	37	100	237	595
SF740.1.mpg	38	151	365	748
SF744A.1.mpg	86	159	590	769
SF745.1.mpg	34	154	314	631
SF747.1.mpg	18	47	191	731
SF748.1.mpg	109	217	808	915
SF749.1.mpg	20	72	265	331
SF751.1.mpg	9	144	198	734
SF752A.1.mpg	3	1	9	805
SF753A.1.mpg	38	305	495	802
SF754.1.mpg	27	111	211	607
SF757A.1.mpg	5	16	86	492
SF758.1.mpg	23	61	195	521
SF759.1.mpg	82	304	896	705
SF761.1.mpg	42	140	452	532
SF762.1.mpg	12	21	94	380
SF763.1.mpg	101	198	706	770
SF764A-B.1.mpg	102	565	1302	902
SF764C.1.mpg	68	217	697	594
SF765.1.mpg	14	6	20	770
SF766.1.mpg	89	330	847	688
SF767.1.mpg	117	349	1064	633
SF768A.1.mpg	14	15	72	496
SF769A.1.mpg	95	353	1068	916
SF769B.1.mpg	2	0	3	437
SF769C.1 dans england.mpg	44	57	190	562
SF769D.1.mpg	21	53	153	453
SF769E.1.mpg	7	10	48	481
SF769F.1.mpg	8	3	16	402
SF769G.1.mpg	28	48	172	523
SF769H.1.mpg	15	18	128	539
SF770A.1.mpg	14	23	117	526
SF770B.1.mpg	30	20	111	654
SF771.1.mpg	29	162	418	783
SF773.1.mpg	79	214	732	597
SF774.1.mpg	45	166	581	710
SF775.1.mpg	44	156	563	581
SF776A.1.mpg	38	181	542	461
SF776B.1.mpg	65	249	715	339
SF777.1.mpg	14	64	197	552
SF778A.1.mpg	26	116	306	428
SF779.1.mpg	51	166	470	750
SF780A.1.mpg	43	183	552	724
SF780B.1.mpg	18	30	157	636
SF781.1.mpg	36	114	453	603
SF782.1.mpg	31	82	298	460
SF783.1.mpg	57	163	629	643
SF784.1.mpg	24	123	378	514
SF785.1.mpg	35	120	317	701
SF786.1.mpg	50	150	432	802
SF787A.1.mpg	41	177	522	620
SF788.1.mpg	17	68	245	471
SF790A.1.mpg	63	407	1007	609
SF790B.1.mpg	96	469	1261	591
SF792A.1.mpg	133	353	1234	786
SF793.1.mpg	6	5	14	586
SF794.1.mpg	1	1	1	402
SF795A.1.mpg	17	83	240	672
SF796.1.mpg	82	293	858	696
SF797.1.mpg	34	106	293	791
SF799.1.mpg	15	20	96	694
SF800.1.mpg	37	210	483	594
SF801.1.mpg	67	235	706	561
SF802.1.mpg	3	5	38	606
SF803.1.mpg	115	260	872	617
SF804.1.mpg	85	280	897	797
SF805.1.mpg	3	1	12	508
SF806.1.mpg	36	103	442	567
SF807.1.mpg	60	198	511	656
SF808.1.mpg	48	157	551	529
SF809A.1.mpg	97	307	1190	521
SF810.1 Modern reklamfilm 1934.mpg	42	128	359	797
SF811A.1.mpg	19	23	89	430
SF811B.1.mpg	30	108	358	526
SF812.1. Göteborgsminnen Sjöfartsmuseet 1934mpg.mpg	65	166	583	636
SF813.1.mpg	80	224	866	851
SF815.1.mpg	60	349	830	521
SF816A.1.mpg	61	250	684	400
SF816B.1.mpg	24	64	167	523
SF817.1.mpg	67	223	677	549
SF819.1.mpg	74	234	712	733
SF820.1.mpg	26	59	171	700
SF821.1.mpg	49	164	462	658
SF823.1.mpg	41	225	593	740
SF824.1.mpg	91	371	1043	647
SF825.1.mpg	84	312	912	710
SF826A.1.mpg	35	35	93	792
SF827A.1.mpg	152	457	1378	616
SF828C.1.mpg	40	182	506	644
SF829A.1.mpg	57	313	779	501
SF829B.1.mpg	8	41	114	324
SF831.1.mpg	29	221	582	340
SF834.1.mpg	22	124	309	571
SF835.1.mpg	71	356	971	696
SF836.1.mpg	37	150	439	806
SF839A.1.mpg	28	101	257	246
SF840.1.mpg	47	193	583	531
SF841A.1.mpg	61	358	1105	847
SF841B.1.mpg	24	110	403	700
SF844A.1.mpg	16	44	168	594
SF845.1.mpg	19	62	181	582
SF846.1.mpg	37	125	569	602
SF847A.1.mpg	58	194	744	842
SF848A.1.mpg	119	409	1322	623
SF848B.1.mpg	75	232	734	783
SF848C.1.mpg	81	271	852	715
SF849.1.mpg	95	328	1026	813
SF850A.1.mpg	8	19	18	887
SF850B.1.mpg	55	205	602	715
SF850C.1 Bok räddas, 1934.mpg	114	302	1089	813
SF851.1.mpg	36	181	484	384
SF852.1.mpg	2	0	6	793
SF853A.1.mpg	38	142	428	849
SF853B.1.mpg	1	5	25	471
SF854.1.mpg	96	278	891	423
SF855A.1.mpg	73	284	882	393
SF855B.1.mpg	103	493	1229	888
SF856.1.mpg	22	118	330	675
SF857.1.mpg	102	305	1042	826
SF858.1.mpg	52	193	618	640
SF859.1.mpg	33	88	332	808
SF860.1.mpg	51	223	663	504
SF861A.1.mpg	74	190	772	718
SF861B.1.mpg	56	273	815	538
SF862.1.mpg	98	304	994	834
SF863A.1.mpg	56	419	1036	546
SF863B.1.mpg	14	28	140	680
SF864A.1.mpg	113	339	1340	618
SF865A.1.mpg	23	107	308	471
SF865B.1.mpg	10	12	53	441
SF866A.1.mpg	33	98	413	566
SF866B.1.mpg	88	382	1198	758
SF866C.1.mpg	16	38	105	369
SF866D.1.mpg	47	229	725	586
SF867A.1.mpg	14	40	124	651
SF868A.1.mpg	17	120	275	375
SF868B.1.mpg	1	2	7	513
SF869A.1.mpg	98	444	1339	682
SF869B.1.mpg	22	18	84	531
SF870.1.mpg	55	289	865	424
SF871A.1.mpg	53	192	756	520
SF871B.1.mpg	18	57	148	698
SF871C.1.mpg	2	1	2	838
SF872.1.mpg	95	414	1202	656
SF873.1.mpg	101	424	1186	690
SF874.1.mpg	74	283	920	659
SF875A.1.mpg	54	168	563	410
SF875B.1.mpg	26	80	254	579
SF876A.1.mpg	37	132	375	586
SF876B.1.mpg	75	326	893	836
SF876C.1.mpg	92	313	840	564
SF877A.1.mpg	31	140	433	564
SF877B.1.mpg	47	178	606	552
SF878A.1.mpg	60	230	780	482
SF878B.1.mpg	27	76	283	484
SF878C.1.mpg	30	120	368	566
SF879A.1.mpg	50	225	726	619
SF879B.1.mpg	82	304	945	475
SF879C.1.mpg	53	155	529	340
SF879D.1.mpg	16	4	39	690
SF879E.1.mpg	15	5	38	845
SF880.1.mpg	20	114	337	416
SF881A.1.mpg	34	172	533	518
SF881B.1.mpg	5	13	43	747
SF882A.1.mpg	39	188	542	388
SF882B.1.mpg	48	160	675	706
SF883.1.mpg	76	251	869	655
SF884A.1.mpg	68	291	750	662
SF884B.1.mpg	68	244	815	905
SF885A.1.mpg	47	206	592	600
SF885B.1.mpg	28	56	215	558
SF886.1.mpg	56	218	676	499
SF887.1.mpg	84	351	1092	677
SF888.1.mpg	55	288	884	483
SF889A.1.mpg	60	292	882	490
SF889B.1.mpg	39	83	426	581
SF890.1.mpg	91	354	1085	570
SF891A.1.mpg	117	391	1190	727
SF891B.1.mpg	21	30	173	566
SF891C.1.mpg	51	266	801	755
SF891D.1.mpg	32	168	413	485
SF891E.1.mpg	35	225	505	328
SF891F.1.mpg	7	4	21	935
SF892A.1.mpg	28	113	401	393
SF892B.1.mpg	78	268	989	484
SF893.1.mpg	35	153	519	333
SF894.1.mpg	72	333	984	608
SF895.1.mpg	39	157	577	589
SF896A.1.mpg	90	303	1012	669
SF896B.1.mpg	98	157	560	725
SF897.1.mpg	37	208	614	439
SF898.1.mpg	105	277	974	654
SF899A.1.mpg	99	426	1223	558
SF899B.1.mpg	63	212	725	363
SF900A.1.mpg	38	157	446	708
SF900B.1.mpg	41	174	468	745
SF901A.1.mpg	48	188	545	683
SF902A.1.mpg	32	172	416	485
SF902B.1.mpg	94	303	1073	495
SF903.1.mpg	15	72	211	276
SF904.1.mpg	19	74	277	363
SF905A.1.mpg	55	227	807	573
SF905B.1.mpg	17	36	152	568
SF906.1.mpg	52	140	429	775
SF907A.1.mpg	97	462	1340	771
SF907B.1.mpg	75	430	1106	703
SF908A.1.mpg	92	346	1112	642
SF908B.1.mpg	19	45	132	746
SF908D.1.mpg	70	273	872	528
SF908E.1.mpg	68	290	926	538
SF909A.1.mpg	52	263	822	603
SF909E.1.mpg	57	316	923	512
SF910A.1.mpg	38	172	450	486
SF910B.1.mpg	10	11	33	753
SF910C.1.mpg	11	15	71	595
SF911.1.mpg	34	160	474	662
SF912A.1.mpg	133	325	1055	645
SF912B.1.mpg	20	16	109	579
SF913.1.mpg	98	88	321	455
SF914A.1.mpg	48	191	663	521
SF914B.1.mpg	72	244	706	515
SF915A.1.mpg	28	127	413	510
SF915B.1.mpg	20	50	316	577
SF915C.1.mpg	39	58	113	738
SF916A.1.mpg	24	120	317	571
SF916B.1.mpg	95	523	1479	849
SF917.1.mpg	70	237	825	617
SF918A.1.mpg	15	93	255	291
SF918B.1.mpg	30	67	203	658
SF919A.1.mpg	49	251	711	417
SF919B.1.mpg	21	43	219	710
SF919C.1.mpg	29	47	306	415
SF920.1.mpg	38	198	703	453
SF921.1.mpg	15	113	294	453
SF922.1.mpg	60	191	680	353
SF923.1.mpg	20	126	379	436
SF924A.1.mpg	41	155	560	293
SF924B.1.mpg	88	377	946	671
SF925A.1.mpg	42	252	688	555
SF925B.1.mpg	29	85	288	614
SF926A.1.mpg	11	57	169	588
SF926B.1.mpg	74	275	1015	857
SF927A.1.mpg	18	76	263	493
SF927B.1.mpg	24	53	240	598
SF928.1.mpg	20	103	295	394
SF929.1.mpg	33	180	550	373
SF930A.1.mpg	88	490	1291	788
SF930B.1.mpg	19	76	249	791
SF931A.1.mpg	30	123	393	396
SF931B.1.mpg	17	28	108	431
SF932A.1.mpg	47	182	602	625
SF932B.1.mpg	67	419	1022	619
SF932C.1.mpg	3	2	14	467
SF933A.1.mpg	32	162	428	369
SF933B.1.mpg	27	162	420	541
SF934.1.mpg	74	273	877	469
SF935.1.mpg	86	255	853	760
SF936A.1.mpg	48	247	730	521
SF936B.1.mpg	14	63	216	258
SF937.1.mpg	71	384	1160	484
SF938A.1.mpg	84	219	717	744
SF938B.1.mpg	7	14	52	343
SF939A.1.mpg	62	307	1046	625
SF940A.1.mpg	42	129	424	341
SF941.1.mpg	30	148	452	647
SF942.1.mpg	21	120	370	508
SF943A.1.mpg	50	295	812	423
SF943C.1.mpg	20	47	142	585
SF944.1Reklamen tjänar samhället, 1937.mpg	33	147	471	403
SF945A.1.mpg	23	134	418	414
SF945B.1.mpg	9	64	122	366
SF945C.1.mpg	63	183	560	601
SF945D.1.mpg	74	319	1030	618
SF945E.1.mpg	1	0	1	539
SF945F.1.mpg	99	382	1261	812
SF945G.1.mpg	26	106	321	532
SF945H.1.mpg	10	9	31	841
SF946A.1.mpg	37	189	476	529
SF946B.1.mpg	47	229	769	544
SF947A.1.mpg	33	179	482	430
SF948.1.mpg	27	183	549	418
SF949A.1.mpg	32	176	476	485
SF949B.1.mpg	16	73	146	416
SF950.1.mpg	20	138	376	623
SF951.1.mpg	25	158	405	771
SF952.1.mpg	53	236	695	629
SF953A.1.mpg	15	81	219	443
SF953B.1.mpg	5	2	13	594
SF953C.1.mpg	29	78	217	683
SF954.1.mpg	5	26	54	589
SF955A.1.mpg	15	94	280	589
SF955B.1.mpg	39	95	462	362
SF955C.1.mpg	58	126	461	580
SF955D.1.mpg	86	312	877	623
SF956A.1.mpg	67	287	962	772
SF957.1.mpg	21	117	354	511
SF958A.1.mpg	69	293	852	465
SF959.1.mpg	28	88	276	686
SF960A.1.mpg	27	85	313	708
SF961.1.mpg	21	98	259	424
SF962.1.mpg	22	120	321	670
SF963.1.mpg	36	203	556	612
SF964A.1.mpg	38	171	593	432
SF964B.1.mpg	3	0	3	619
SF965.1.mpg	39	157	605	417
SF966B.1.mpg	118	321	1023	596
SF967B.1.mpg	157	270	1051	694
SF969.1.mpg	17	104	335	482
SF970A.1.mpg	31	168	572	375
SF970B.1.mpg	39	119	513	523
SF970C.1.mpg	25	21	110	408
SF971.1.mpg	71	346	1153	651
SF972.1.mpg	18	93	313	304
SF973.1.mpg	38	205	590	622
SF974A.1.mpg	50	204	724	620
SF974B.1.mpg	63	233	689	656
SF975A.1.mpg	37	145	458	601
SF975B.1.mpg	23	8	67	792
SF975C.1.mpg	16	39	99	458
SF976.1.mpg	31	150	400	438
SF977A.1.mpg	43	221	659	558
SF977B.1.mpg	74	247	796	556
SF978.1.mpg	79	387	1160	903
SF979.1.mpg	58	302	893	610
SF980.1.mpg	52	225	645	531
SF981.1.mpg	43	224	643	478
SF982A.1.mpg	37	193	590	470
SF982B.1.mpg	17	80	220	298
SF982D.1.mpg	11	29	102	598
SF982E.1.mpg	28	82	262	746
SF982F.1.mpg	2	0	2	441
SF983A.1.mpg	70	350	1036	689
SF984.1.mpg	68	356	1110	833
SF985A.1.mpg	44	178	488	617
SF985B.1.mpg	35	173	525	435
SF986A.1.mpg	48	219	709	586
SF986B.1.mpg	58	375	1019	695
SF986C.1.mpg	18	67	223	772
SF987A.1.mpg	50	174	655	518
SF988.1.mpg	71	345	911	553
SF989.1.mpg	74	355	1074	586
SF990A.1.mpg	39	172	541	742
SF990B.1.mpg	67	294	1021	748
SF990C.1.mpg	21	68	234	792
SF991.1.mpg	63	310	923	612
SF992A.1.mpg	62	298	855	649
SF993A.1.mpg	43	193	601	537
SF993B.1.mpg	76	335	1004	549
SF994A.1.mpg	25	105	384	436
SF994B.1.mpg	24	51	152	528
SF994C.1.mpg	76	263	860	453
SF995.1.mpg	80	414	1301	675
SF996A.1.mpg	84	486	1499	768
SF996B.1.mpg	63	128	693	618
SF997.1.mpg	31	179	571	460
SF998.1.mpg	76	377	1101	588
SF999.1.mpg	22	139	403	466
SJ-ISAM.1.mpg	183	896	2347	2077
SJ100.1.mpg	87	503	1190	750
SJ111.1.mpg	5	27	75	48
SJ119.1.mpg	31	125	343	988
SJ143.1.mpg	48	178	591	363
SJ146.1.mpg	109	503	1330	812
SJ173A.1.mpg	108	641	1601	945
SJ173B.1.mpg	66	322	760	579
SJ173C.1.mpg	63	361	933	605
SJ188.1.mpg	92	249	694	831
SJ196.1.mpg	70	274	909	775
SJ213.1.mpg	8	31	112	628
SJ216.1.mpg	83	485	1302	587
SJ218.1.mpg	16	48	186	284
SJ3.1.mpg	20	79	264	111
SJ30.1.mpg	5	23	60	98
SJ35.1.mpg	134	448	1202	942
SJ36.1.mpg	165	908	2398	1308
SJ51A.1.mpg	83	378	844	591
SJ51B.1.mpg	32	123	320	260
SJ63.1.mpg	73	436	1200	830
SJ70.1.mpg	39	160	477	599
SJ73.1.mpg	88	480	1276	746
SJA67.1.mpg	110	509	1498	753
SJA9B.1.mpg	13	94	291	179
