"corso","anno","media","voto"
"EC",2000,20.9618183482777,77
"EP",2000,23.0372730601918,89
"EP",2000,27.2918180985884,110
"EC",2000,22.8709092573686,86
"EC",2000,23.4354545454545,89
"EP",2000,23.6099999167702,89
"EC",2000,23.3481819846413,90
"EC",2000,24.3490905761719,94
"EC",2000,23.3481819846413,91
"EP",2000,23.6099999167702,89
"EP",2000,24.1745452880859,94
"EC",2000,24.7827280217951,95
"EP",2000,22.3690899935636,84
"EC",2000,23.4354546286843,90
"EC",2000,22.5654539628462,84
"EC",2000,25.044545953924,95
"EC",2000,23.5663646351207,90
"EC",2000,21.7609093405984,81
"EP",2000,24.6954553777521,93
"EC",2000,21.5645453713157,84
"EC",2000,24.5863640525124,96
"EC",2000,25.4890906594016,95
"EP",2000,21.2399992509322,80
"EC",2000,25.7399992509322,98
"EC",2000,24.2181826504794,95
"EC",2000,26.5663646351207,105
"EC",2000,25.6527266068892,100
"EC",2000,24.6299993341619,92
"EC",2000,23.7600007490678,94
"EC",2000,25.2381820678711,98
"EP",2000,22.9772727272727,90
"EC",2000,23.1081827337092,87
"EC",2000,22.5190908258611,85
"EC",2000,22.2954545454545,91
"EC",2000,23.4790899103338,89
"EP",2000,26.5309090909091,103
"EC",2000,24.3599999167702,95
"EC",2000,21.1745452880859,80
"EP",2000,27.2618179321289,101
"EP",2000,25.9990914084695,103
"EC",2000,24.7309091741389,99
"EC",2000,25.2136355313388,94
"EP",2000,23.2609093405984,87
"EC",2000,25.3745457042347,98
"EC",2000,25.4781813188033,99
"EP",2000,24.9136359474876,92
"EC",2000,24.234545621005,94
"EC",2000,22.4781813188033,86
"EP",2000,22.8709092573686,86
"EP",2000,27.870000665838,110
"EC",2000,23.8336361971768,89
"EC",2000,21.7609093405984,86
"EC",2000,22.9336353648793,84
"EC",2000,24.4336353648793,94
"EC",2000,26.6945447054776,107
"EP",2000,23.4790899103338,96
"EC",2000,24.1745452880859,93
"EC",2000,23.1299993341619,86
"EC",2000,26.8254547119141,104
"EP",2000,22.587272644043,85
"EP",2000,22.9990914084695,86
"EC",2000,24.1309100064364,90
"EC",2000,21.3900000832298,80
"EP",2000,23.5663646351207,87
"EC",2000,22.5654539628462,84
"EC",2000,22.3472733931108,84
"EC",2000,24.4390910755504,96
"EC",2000,24.6436365300959,99
"EP",2000,21.8700006658381,82
"EC",2000,22.955454046076,88
"EC",2000,23.042726690119,93
"EC",2000,25.3472733931108,100
"EC",2000,22.3472733931108,83
"EP",2000,24.5645453713157,99
"EC",2000,24.2618179321289,91
"EP",2000,22.6309100064364,90
"EC",2000,24.5863640525124,95
"EP",2000,23.8254547119141,93
"EP",2000,25.1727281050249,94
"EC",2000,22.2381820678711,83
"EC",2000,24.3054552945224,91
"EP",2000,22.3909086747603,84
"EC",2000,26.2609093405984,102
"EP",2000,22.9990914084695,86
"EP",2000,27,101
"EC",2000,23.9563626376065,90
"EP",2000,24.087272644043,96
"EC",2000,25.412727355957,95
"EP",2000,27.1309100064364,105
"EP",2000,23.7381820678711,89
"EC",2000,26.3263633034446,103
"EP",2000,25.6527266068892,100
"EC",2000,21.8918172662908,83
"EC",2000,25.9118187644265,104
"EC",2000,25.8272718949751,100
"EP",2000,23.9563626376065,90
"EC",2000,24.6736366965554,92
"EC",2000,23.3700006658381,88
"EC",2000,25.7399992509322,96
"EC",2000,28.5654539628464,110
"EP",2000,25.7618179321289,100
"EP",2000,24.4336353648793,92
"EC",2000,23.3618191805753,95
"EC",2000,26.4354546286843,103
"EC",2000,23.7381820678711,93
"EP",2000,27.5645453713156,107
"EC",2000,25.0227272727273,97
"EC",2000,26.8690899935636,108
"EP",2000,26.4790899103338,102
"EC",2000,26.5418181818182,105
"EC",2000,21.1963639692827,81
"EP",2000,26.0863640525124,101
"EC",2000,24.7609093405984,94
"EC",2000,24.3490905761719,95
"EP",2000,25.9118187644265,105
"EC",2000,24.2181826504794,92
"EC",2000,25.0663646351207,100
"EC",2000,27.2318177656694,106
"EC",2000,25.7399992509322,96
"EC",2000,24.3054552945224,91
"EC",2000,23.1736366965554,90
"EC",2000,23.4790899103338,89
"EP",2000,25.3472733931108,95
"EC",2000,24.8045446222479,93
"EC",2000,22.5218186811967,84
"EC",2000,24.7172719782049,97
"EC",2000,22.3909086747603,86
"EC",2000,26.0863640525124,97
"EC",2000,25.0445454545455,102
"EP",2000,23.0863640525124,87
"EC",2000,21.4772727272727,84
"EC",2000,24.9136359474876,93
"EC",2000,22.4781813188033,84
"EP",2000,26.6509094238281,107
"EC",2000,25.6527266068892,99
"EC",2000,27.9572733098809,110
"EC",2000,23.544545953924,88
"EP",2000,26.2172719782049,101
"EC",2000,24.3900000832298,93
"EC",2000,22.0881812355735,84
"EC",2000,27.1527266068892,108
"EC",2000,23.5881812355735,88
"EC",2000,26.5009085915305,103
"EC",2000,28.1509094238281,108
"EC",2000,26.6099999167702,107
"EC",2000,26.1518180153587,101
"EC",2000,22.3690899935636,84
"EC",2000,24.2618179321289,91
"EC",2000,26.6290907426314,105
"EP",2000,24.8700006658381,95
"EC",2000,22.2600007490678,84
"EC",2000,22.6745452880859,84
"EC",2000,25.1509094238281,97
"EC",2000,24,97
"EC",2000,24.8263633034446,95
"EC",2000,25.0227272727273,99
"EC",2000,24.8481819846413,96
"EP",2000,23.3918172662908,92
"EP",2000,24.5209100896662,95
"EC",2000,24.8918172662908,97
"EC",2000,27.5863640525125,107
"EC",2000,27.9790899103339,110
"EC",2000,24.9136359474876,95
"EC",2000,25.6090913252397,99
"EC",2000,23.8690899935636,90
"EC",2000,24.1309100064364,92
"EC",2000,24.5645453713157,95
"EC",2000,25.6309100064364,98
"EP",2000,25.5654539628462,95
"EC",2000,24.6954553777521,96
"EC",2000,21.9354546286843,83
"EC",2000,26.2609093405984,105
"EP",2000,22.412727355957,84
"EP",2000,21.957273309881,82
"EC",2000,27.1527266068892,110
"EC",2000,25.1727281050249,98
"EC",2000,25.7181826504794,99
"EC",2000,24.1963639692827,94
"EC",2000,23.4136359474876,88
"EC",2000,27.7172719782049,108
"EC",2000,25.3827271894975,99
"EC",2000,23.5227272727273,88
"EC",2000,22.7836366133256,86
"EC",2000,28.5218186811968,110
"EP",2000,25.2381820678711,95
"EC",2000,23.912727355957,90
"EC",2000,24.4336353648793,95
"EC",2000,23.9781813188033,91
"EP",2000,27.4336353648794,110
"EC",2000,24.6081827337092,99
"EC",2000,29.3181818181818,110
"EC",2000,23.0618181818182,95
"EC",2000,23.1081827337092,90
"EC",2000,25.0227272727273,97
"EC",2000,26.544545953924,103
"EC",2000,25.3690899935636,99
"EC",2000,28.3472733931107,110
"EC",2000,27.0218186811967,108
"EC",2000,29.3481819846415,110
"EC",2000,29.129999334162,110
"EC",2000,26.2827280217951,100
"EC",2000,24.7390906594016,95
"EC",2000,23.3918172662908,88
"EC",2000,27.2399992509322,106
"EC",2000,29.1845460371536,110
"EP",2000,26.9236366965554,103
"EC",2000,20.7600007490678,81
"EC",2000,23.0209090909091,94
"EC",2000,25.0009085915305,97
"EC",2000,25.6090913252397,96
"EC",2000,26.5990905761719,100
"EC",2000,25.3990901600231,99
"EC",2000,22.5845447887074,88
"EC",2000,22.6090913252397,86
"EP",2000,23.6509094238281,93
"EP",2000,26.0781825672496,98
"EC",2000,26.0645453713157,105
"EC",2000,25.3472733931108,95
"EC",2000,23.9781813188033,90
"EC",2000,22.2163633866744,83
"EP",2000,24.0381816517223,90
"EC",2000,21.3709092573686,80
"EP",2000,25.5654539628462,103
"EC",2000,28.4154552112925,110
"EC",2000,22.8709092573686,86
"EP",2000,23.1736366965554,90
"EC",2000,25.5218186811967,96
"EC",2000,22.7836366133256,88
"EC",2000,21.7827280217951,85
"EC",2000,24.8700006658381,100
"EC",2000,23.3536356145685,90
"EP",2000,24.2154547951438,104
"EC",2000,24.6081827337092,92
"EC",2000,22.3472733931108,83
"EP",2000,21.4772727272727,81
"EC",2000,22.5381818181818,100
"EP",2000,22.8272718949751,86
"EP",2000,24.4336353648793,95
"EC",2000,24.455454046076,95
"EC",2000,22.8709092573686,87
"EP",2000,26.2772723111239,100
"EC",2000,27.6081827337093,107
"EP",2000,24.6081827337092,96
"EC",2000,25.3909086747603,94
"EC",2000,23.1299993341619,90
"EP",2000,24.1309100064364,96
"EC",2000,21.5209100896662,81
"EP",2000,26.2827280217951,106
"EC",2000,23.9781813188033,90
"EC",2000,22.3690899935636,83
"EP",2000,23.8036360307173,93
"EP",2000,24.0436363636364,92
"EC",2000,23.4354546286843,88
"EC",2000,21.9790899103338,83
"EC",2000,23.3481819846413,94
"EC",2000,26.0863640525124,102
"EC",2000,25.6309100064364,99
"EC",2000,25.2818173495206,98
"EC",2000,25.6309100064364,98
"EC",2000,25.6254542957653,103
"EP",2000,23.6945447054776,96
"EP",2000,23.7436356977983,89
"EC",2000,24.5645453713157,92
"EC",2000,24.7390906594016,92
"EP",2000,24.3900000832298,94
"EP",2000,24.1963639692827,91
"EC",2000,28.5654539628464,107
"EC",2000,23.2827280217951,87
"EP",2000,26.4354546286843,103
"EC",2000,25.9118187644265,100
"EC",2000,23.7163633866744,92
"EC",2000,23.8690899935636,92
"EC",2000,27.087272644043,104
"EC",2000,26.6509094238281,103
"EC",2000,27.2181826504794,106
"EP",2000,27.2181826504794,110
"EC",2000,22.8054552945224,85
"EC",2000,27.4990914084695,110
"EC",2000,26.8909086747603,104
"EC",2000,24.7172719782049,97
"EC",2000,23.2609093405984,87
"EP",2000,25.1072720614347,97
"EP",2000,25.5218186811967,99
"EC",2000,24.542726690119,96
"EC",2000,24.3490905761719,93
"EC",2000,24.7172719782049,100
"EC",2000,23.7600007490678,93
"EP",2000,26.5881812355735,102
"EC",2000,23.5009085915305,91
"EC",2000,26.2827280217951,101
"EC",2000,23.8036360307173,92
"EC",2000,25.3036360307173,100
"EC",2000,22.6090913252397,87
"EP",2000,25.9336353648793,101
"EC",2000,22.0881812355735,83
"EC",2000,27.1527266068892,110
"EP",2000,22.0009085915305,87
"EP",2000,23.5881812355735,89
"EC",2000,27.087272644043,108
"EC",2000,25.3472733931108,102
"EC",2000,25.3254547119141,99
"EC",2000,24.8481819846413,93
"EC",2000,25.7181826504794,96
"EC",2000,24.8918172662908,100
"EC",2000,25.5,100
"EC",2000,25.9336353648793,101
"EC",2000,23.79,107
"EP",2000,24.1745452880859,94
"EC",2000,26.457273309881,103
"EC",2000,24.2836366133256,94
"EP",2000,24.9354546286843,93
"EC",2000,24.8045446222479,95
"EP",2000,26.2172719782049,101
"EC",2000,27.8918172662907,107
"EP",2000,22.0418180985884,87
"EC",2000,23.8036360307173,91
"EC",2000,27.0436373623935,104
"EC",2000,28.9772727272727,110
"EC",2000,26.0209100896662,100
"EC",2000,28.0009085915305,108
"EC",2000,22.9772727272727,86
"EC",2000,23.0645453713157,86
"EP",2000,28.3254547119142,110
"EC",2000,23.5527274391868,90
"EP",2000,23.7381820678711,95
"EC",2000,23.8254547119141,89
"EC",2000,23.9127272727273,89
"EP",2000,23.544545953924,88
"EC",2000,28.7836366133255,110
"EC",2000,24.7445463700728,97
"EC",2000,26.0209100896662,100
"EP",2000,24.9136363636364,96
"EP",2000,26.691818930886,104
"EP",2000,25.6090913252397,100
"EC",2000,22.560000332919,89
"EC",2000,21.7390906594016,83
"EC",2000,20.3918172662908,75
"EP",2000,23.3481819846413,91
"EC",2000,25.1290907426314,98
"EP",2000,22.9227281050249,86
"EP",2000,22.1290907426314,83
"EP",2000,23.2172719782049,90
"EC",2000,23.8690899935636,94
"EP",2000,21.6081827337092,81
"EC",2000,22.7399992509322,91
"EP",2000,23.4354546286843,88
"EC",2000,21.9354546286843,81
"EC",2000,27.5645453713156,107
"EC",2000,22.0963627208363,83
"EP",2000,21.9627269398082,83
"EC",2000,27.2181826504794,110
"EP",2000,24.8045446222479,93
"EC",2000,21.7390906594016,82
"EP",2000,24.7172719782049,96
"EC",2000,22.9990914084695,86
"EC",2000,22.5654539628462,89
"EP",2000,24.7390906594016,92
"EC",2000,24.6518180153587,92
"EC",2000,26.8690899935636,110
"EC",2000,22.4563626376065,84
"EP",2000,26.7381820678711,100
"EP",2000,25.0663646351207,98
"EC",2000,24.7172719782049,97
"EP",2000,23.6099999167702,93
"EC",2000,26.6509094238281,103
"EC",2000,23.3045446222479,87
"EC",2000,27.4336353648794,110
"EP",2000,24.8263633034446,100
"EC",2000,24.0218186811967,90
"EC",2000,25.0009090909091,98
"EC",2000,23.8036360307173,91
"EC",2000,25.9990914084695,99
"EC",2000,22.0663646351207,83
"EP",2000,23.3481819846413,88
"EC",2000,27.087272644043,110
"EC",2000,23.8690899935636,91
"EP",2000,25.4045458706942,101
"EC",2000,24.9136359474876,99
"EP",2000,25.9118187644265,100
"EC",2000,23.3263633034446,88
"EC",2000,24.7172719782049,100
"EC",2000,25.0663646351207,97
"EP",2000,24.0436373623935,92
"EC",2000,28.3472733931107,110
"EC",2000,22.2163633866744,83
"EC",2000,23.4354546286843,92
"EC",2000,26.0209100896662,101
"EC",2000,24.1527266068892,91
"EP",2000,23.2172719782049,88
"EC",2000,22.8900000832298,86
"EC",2000,24.3272718949751,94
"EC",2000,26.8690899935636,105
"EP",2000,24.381818597967,94
"EC",2000,25.4563626376065,99
"EP",2000,26.5445454545455,102
"EP",2000,23.2827280217951,87
"EC",2000,23.7163633866744,88
"EC",2000,25.2818173495206,99
"EC",2000,28.3036360307174,110
"EP",2000,24.9136359474876,97
"EC",2000,23.9563626376065,93
"EC",2000,25.3690899935636,99
"EC",2000,22.1945447054776,87
"EC",2000,24.3490909090909,91
"EP",2000,24.8700006658381,95
"EC",2000,24.7390906594016,97
"EP",2000,26.6372722278942,110
"EC",2000,24.6518180153587,95
"EC",2000,26.4790899103338,106
"EC",2000,21.5645453713157,80
"EC",2000,25.8490905761719,101
"EC",2000,24.2181826504794,91
"EC",2000,23.4136359474876,90
"EC",2000,25.0009085915305,96
"EC",2000,24.6954553777521,95
"EC",2000,28.2600007490678,109
"EC",2000,25.955454046076,102
"EC",2000,24.5209100896662,94
"EP",2000,22.0881812355735,83
"EC",2000,23.7381820678711,89
"EP",2000,25.3909086747603,103
"EC",2000,24.8045446222479,92
"EC",2000,21.4990914084695,81
"EC",2000,25.9990914084695,100
"EC",2000,25.191818930886,94
"EC",2000,27.0218186811967,105
"EC",2000,22.1099999167702,83
"EC",2000,22.6309100064364,85
"EC",2000,24,93
"EC",2000,26.5881812355735,103
"EC",2000,28.7618181818182,110
"EC",2000,27.1527266068892,106
"EC",2000,26.6509094238281,102
"EC",2000,24.8045446222479,95
"EC",2000,26.0209100896662,100
"EC",2000,22.3254547119141,86
"EC",2000,24.6081827337092,96
"EC",2000,26.912727355957,105
"EC",2001,25.5190908258611,100
"EP",2001,26.2309091741389,100
"EC",2001,24.0436363636364,90
"EC",2001,22.8709092573686,89
"EC",2001,21.6681818181818,89
"EP",2001,24.4227281050249,94
"EC",2001,23.3045446222479,90
"EP",2001,24.1745452880859,95
"EC",2001,23.7163633866744,89
"EP",2001,21.3054552945224,79
"EC",2001,23.5663646351207,88
"EP",2001,25.9227281050249,100
"EP",2001,27.3490905761719,106
"EP",2001,26.1736366965554,104
"EC",2001,23.1736366965554,90
"EC",2001,24.1309100064364,94
"EC",2001,26.6727272727273,108
"EC",2001,24.0218186811967,93
"EC",2001,21.9354546286843,85
"EC",2001,25.3472733931108,98
"EC",2001,23.9345460371538,90
"EP",2001,25.4345460371538,99
"EP",2001,24.7172719782049,99
"EC",2001,25.9336353648793,101
"EC",2001,25.7836366133256,100
"EC",2001,25.8272718949751,106
"EC",2001,24.6081827337092,92
"EC",2001,23.6099999167702,91
"EC",2001,26.3481819846413,106
"EC",2001,22.8299997503107,86
"EP",2001,24.542726690119,96
"EP",2001,23.544545953924,91
"EC",2001,24.5209100896662,96
"EP",2001,23.042726690119,90
"EC",2001,22.9990914084695,89
"EP",2001,23.6290907426314,90
"EP",2001,22.5218186811967,89
"EP",2001,23.5663646351207,88
"EC",2001,23.4899992509322,94
"EC",2001,22.4781813188033,85
"EC",2001,28.6963639692826,110
"EC",2001,23.7163633866744,91
"EC",2001,23.042726690119,85
"EC",2001,21.9790899103338,82
"EP",2001,25.8900000832298,100
"EC",2001,24.2399992509322,93
"EC",2001,27.4336353648794,105
"EP",2001,22.3036360307173,88
"EC",2001,26.6290907426314,104
"EC",2001,25.5218186811967,100
"EP",2001,24.1963639692827,91
"EP",2001,26.5881812355735,103
"EP",2001,23.3918172662908,88
"EC",2001,26.1954553777521,102
"EC",2001,21.6081827337092,88
"EC",2001,23.544545953924,88
"EC",2001,24.8700006658381,95
"EC",2001,25.1509094238281,100
"EP",2001,25.9336353648793,104
"EC",2001,27.0218186811967,110
"EC",2001,24.4772727272727,92
"EC",2001,26.3263633034446,103
"EC",2001,25.0881812355735,94
"EC",2001,28.9554540460759,110
"EC",2001,26.4790899103338,103
"EC",2001,24.2127269398082,95
"EC",2001,24.957273309881,97
"EC",2001,24.3272718949751,93
"EC",2001,23.8036360307173,88
"EC",2001,28.6963639692826,110
"EC",2001,25.3909086747603,95
"EC",2001,26.3481819846413,103
"EC",2001,29.2390906594017,110
"EC",2001,26.5663646351207,103
"EC",2001,22.5218186811967,85
"EC",2001,23.4354546286843,88
"EP",2001,22.8845464533026,86
"EC",2001,25.0363644686612,94
"EC",2001,21.542726690119,80
"EC",2001,26.0781825672496,102
"EC",2001,22.4809091741389,88
"EC",2001,24.8263636363636,92
"EC",2001,25.0009085915305,94
"EC",2001,24,90
"EC",2001,25.3690899935636,95
"EC",2001,25.2163633866744,96
"EP",2001,26.2609093405984,97
"EC",2001,23.3045446222479,87
"EC",2001,21.1745454545455,82
"EP",2001,23.2854537963867,87
"EC",2001,25.9772727272727,97
"EP",2001,25.3472733931108,95
"EP",2001,23.5663646351207,90
"EP",2001,24.1963639692827,94
"EC",2001,23.9154552112926,90
"EC",2001,24.6081827337092,96
"EP",2001,26.8854550448331,104
"EC",2001,21.5645453713157,81
"EC",2001,24.1745452880859,91
"EC",2001,23.6509094238281,93
"EC",2001,25.2163636363636,94
"EC",2001,27.0436373623935,105
"EP",2001,23.3481819846413,88
"EP",2001,24.1745452880859,91
"EC",2001,26.2609093405984,101
"EP",2001,23.8036360307173,89
"EP",2001,22.6963639692827,85
"EC",2001,25.3472733931108,94
"EP",2001,24.0654539628462,90
"EC",2001,23.7163633866744,103
"EC",2001,25.955454046076,104
"EP",2001,24.1309100064364,90
"EC",2001,25.2163633866744,94
"EC",2001,27.087272644043,103
"EC",2001,24.3490905761719,91
"EP",2001,23.2609093405984,90
"EC",2001,25.5,97
"EC",2001,24.957273309881,98
"EC",2001,23.2827280217951,87
"EP",2001,24.1527272727273,91
"EC",2001,21.9790899103338,82
"EC",2001,23.0209100896662,89
"EC",2001,24,90
"EC",2001,23.6099999167702,89
"EC",2001,22.8054545454545,86
"EC",2001,23.4136359474876,90
"EC",2001,23.3700006658381,92
"EC",2001,23.3918172662908,92
"EP",2001,23.9345460371538,89
"EP",2001,25.8709092573686,96
"EC",2001,23.3045446222479,87
"EC",2001,22.9990914084695,90
"EC",2001,22.9118187644265,92
"EC",2001,26.7163633866744,100
"EC",2001,22.587272644043,85
"EC",2001,27.5863640525125,106
"EP",2001,26.4245452880859,103
"EP",2001,24.0654539628462,90
"EP",2001,24.542726690119,92
"EP",2001,22.9336353648793,86
"EP",2001,23.457273309881,90
"EC",2001,24.1527266068892,91
"EC",2001,22.587272644043,84
"EC",2001,25.1290907426314,100
"EC",2001,24.1745452880859,95
"EC",2001,22.1727281050249,85
"EC",2001,27.4554540460759,110
"EP",2001,24.9790899103338,97
"EC",2001,22.5,85
"EP",2001,22.5218186811967,88
"EC",2001,27.629999334162,110
"EC",2001,24.2181826504794,93
"EC",2001,24.8754542957653,100
"EC",2001,24.0436373623935,89
"EC",2001,21.3900000832298,79
"EC",2001,22.2381820678711,88
"EP",2001,23.5663646351207,91
"EC",2001,24.8481819846413,97
"EC",2001,21.8481818181818,82
"EP",2001,23.8690899935636,90
"EC",2001,26.5663646351207,103
"EP",2001,25.1563630537553,100
"EC",2001,24.073635448109,90
"EP",2001,24.5209100896662,95
"EC",2001,27.5645453713156,107
"EC",2001,24.2181818181818,94
"EP",2001,22.9336353648793,90
"EC",2001,27.5209100896661,110
"EC",2001,24.2127269398082,105
"EC",2001,23.1954553777521,87
"EC",2001,22.6963639692827,89
"EC",2001,24.6954553777521,93
"EP",2001,24.7609093405984,96
"EC",2001,23.6372722278942,89
"EC",2001,26.3400004993786,103
"EP",2001,26.3263633034446,102
"EC",2001,24.4118187644265,92
"EC",2001,26.5663646351207,107
"EC",2001,23.1299993341619,91
"EP",2001,25.7836366133256,104
"EC",2001,26.4136359474876,101
"EC",2001,21.6081827337092,80
"EC",2001,22.8709092573686,87
"EC",2001,23.6099999167702,92
"EC",2001,26.0863640525124,102
"EC",2001,24.2618179321289,97
"EC",2001,23.9563626376065,90
"EC",2001,26.3481819846413,101
"EC",2001,28.6963639692826,110
"EP",2001,23.5009085915305,88
"EP",2001,24.6954553777521,100
"EP",2001,24.6081827337092,96
"EC",2001,26.042726690119,100
"EC",2001,23.8690899935636,90
"EC",2001,26.457273309881,106
"EC",2001,27.796363136985,108
"EC",2001,25.3909086747603,101
"EC",2001,25.1727281050249,94
"EC",2001,27.8045446222478,110
"EC",2001,25.5436373623935,100
"EC",2001,23.2390906594016,90
"EC",2001,23.6290907426314,93
"EP",2001,26.912727355957,103
"EP",2001,23.6290907426314,88
"EC",2001,26.3918172662908,105
"EP",2001,25.8900000832298,100
"EC",2001,24.4118187644265,91
"EC",2001,27.3272718949751,105
"EC",2001,27.2181826504794,107
"EC",2001,27.2836366133255,110
"EC",2001,23.8036360307173,90
"EC",2001,23.8472733931108,92
"EC",2001,25.587272644043,101
"EC",2001,23.9563626376065,90
"EC",2001,22.7399992509322,88
"EC",2001,27.7609093405983,110
"EC",2001,27.3054552945224,105
"EC",2001,25.044545953924,96
"EC",2001,26.6727281050249,101
"EC",2001,25.955454046076,104
"EC",2001,26.912727355957,109
"EC",2001,22.4781813188033,84
"EC",2001,23.4136359474876,88
"EC",2001,26.383635781028,106
"EC",2001,24.1963639692827,92
"EC",2001,23.55,94
"EC",2001,25.5218186811967,100
"EC",2001,26.1081827337092,104
"EC",2001,25.0009085915305,100
"EC",2001,23.3481819846413,88
"EP",2001,28.3472733931107,110
"EC",2001,27.5209100896661,107
